Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
2,3.2474430987053307,2.4259259259259363,2.0592896977602235,0.6481481481481515
6,4.144731980471137,0.7469879518072293,4.032110466886047,0.6024096385542199
7,6.063905151659121,0.5053763440860184,5.925920584496682,1.182795698924707
9,7.253806370711668,1.3840579710144985,6.129812082988048,3.6231884057970447
4,7.939137551303693,4.5,6.1006087653964,2.358490566037741
1,9.892701180022526,0.6851851851851847,9.844480931608434,0.6944444444444553
8,13.803719965305842,2.2790697674418823,13.609806702415787,0.34883720930232265
0,15.136396530017512,2.702898550724667,14.681785972367827,2.5
3,15.366391962240156,1.2956521739130364,15.289371070181339,0.826086956521678
5,18.78596519626535,1.7333333333333427,18.691449011060403,0.7333333333333396
