Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
6,12.36577276855687,0.11029411764707042,0.5522822302523185,12.35294117647059
4,13.025404286264646,1.0692307692307228,0.3425928171949355,12.976923076923054
9,13.351397943630378,0.8210526315789384,0.7454340510886794,13.305263157894785
3,13.604929656221895,0.9600000000000044,1.0543296214875522,13.529999999999998
7,14.168382820503737,0.09411764705883297,2.1758248129979236,14.000000000000004
8,14.547866943045747,0.30172413793099295,0.21803034169770186,14.543103448275826
1,15.383203763507504,1.5283018867924234,1.475179615098682,15.235849056603818
0,15.565187471705478,0.8909090909090898,1.788859890271489,15.43636363636367
2,50.1917007387744,0.29761904761903857,1.1086998425764136,50.1785714285715
5,50.507503731908784,0.4157303370786529,0.13286919732683344,50.505617977528146
