Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
5,0.8367627245410156,0.6447368421052602,0.5333725354885086,0.0
1,1.699386758893811,1.57142857142858,0.6469370921515818,0.0
8,2.3780853844845184,1.3518518518518499,1.9564730170752682,0.0
0,2.5954574882478343,1.3816793893129744,2.1971257675539384,0.0
6,2.768949968605467,1.4505494505494534,2.358599207188643,0.0
7,3.010594509413161,2.631578947368393,1.462351374969824,0.0
3,3.763731093795123,3.3900000000000343,1.6351060352160651,0.0
2,4.096952401419857,2.3139534883721087,3.3809226896145503,0.0
4,4.240967627126532,2.3457943925233824,3.53313672001822,0.0
9,4.3632678276246475,4.358695652173932,0.19969563666833068,0.0
