Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
3,1.5284624141122567,0.38461538461540457,1.4792796751361834,0.0
8,1.5679680394616076,0.22413793103448088,1.55186531652868,0.0
0,2.5883860329741677,2.511450381679394,0.6263858523770924,0.0
1,2.9947068416341036,0.4606741573033979,2.959062079126241,0.0
6,3.0342095888681566,1.341176470588227,2.7217041543709293,0.0
5,3.6841568996769514,2.8181818181818143,2.3729440155862775,0.0
4,3.736887496935706,2.790909090909077,2.48498583719012,0.0
7,3.914177577699073,3.7096774193548523,1.2486310720508706,0.0
9,4.2389593976936855,3.1574074074073977,2.828348500263804,0.0
2,4.798931606995644,3.4285714285714333,3.357773447957058,0.0
