Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
4,0.8280274252143198,0.24242424242424754,0.7917448475311257,0.0
5,1.1094229054067444,0.38738738738739986,1.0395913596862503,0.0
9,1.5067696495082326,0.3720930232557933,1.4601032698831702,0.0
2,1.5124909976119103,0.044776119402985426,1.5118280712396768,0.0
1,1.572450219253628,0.12195121951219745,1.567714129581752,0.0
3,1.662409783484914,0.41489361702126715,1.6098042038649822,0.0
8,1.6664794503027487,0.5268817204300928,1.5809963348970726,0.0
0,2.705652601702836,0.16083916083919725,2.7008677800740024,0.0
7,2.8916921681444085,0.203125,2.8845491553590676,0.0
6,3.2511378661958084,0.29032258064513883,3.2381491973316763,0.0
