Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
5,0.31964741721065876,0.2952380952381155,0.12251097277229661,0.0
3,1.2885386060409656,0.7179487179487247,1.0699912979336688,0.0
4,1.7367821842072406,0.9298245614035263,1.4669146670445468,0.0
9,1.9374004914601075,1.621428571428602,1.0604197527700379,0.0
2,2.0425523237925263,1.7909090909090981,0.9821734182563677,0.0
0,2.261655057734044,0.6746987951807384,2.1586720769852104,0.0
6,3.4740119536887883,0.48051948051945104,3.4406191424239196,0.0
7,3.683169937095159,1.259842519685062,3.4610023997557633,0.0
8,3.901009700367139,0.481012658227852,3.871240564080601,0.0
1,4.111243307703852,2.4482758620689626,3.302766543119599,0.0
