Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
7,1.4578927636712218,0.06349206349205083,1.4565095496557632,0.0
0,1.8627578079730287,1.7599999999999953,0.6101365840240192,0.0
5,1.8731556194292773,0.5882352941176592,1.7783956852606764,0.0
2,2.1465819277361926,0.15942028985505807,2.1406539056246707,0.0
4,2.3338904170516614,1.9906542056074814,1.2183350575694787,0.0
1,2.4087416408208573,0.7570093457943727,2.2866948074905693,0.0
6,2.8936887620072604,1.416000000000011,2.5235646715246034,0.0
9,3.0767097352442625,1.8289473684210524,2.474084541500659,0.0
8,3.199366958804315,2.1188118811880976,2.397203610297825,0.0
3,3.667679577164024,3.246376811594203,1.7067252496783212,0.0
