Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
3,0.28350350144779474,0.1956521739130399,0.2051693499922962,0.0
7,0.8007071302358227,0.5833333333333464,0.5485017143388831,0.0
1,0.8037414910263537,0.16867469879518193,0.785843006193744,0.0
9,0.995751745058292,0.7244897959183376,0.6831076587162812,0.0
5,1.3219997093947742,0.4862385321100682,1.2293312497172248,0.0
2,1.3634867471350158,0.5359999999999872,1.253714524767437,0.0
0,1.4453714860209466,0.012658227848085346,1.445316056048,0.0
8,1.483187586260663,1.4516129032257996,0.3044099131534601,0.0
4,1.6625906970284785,0.3249999999999922,1.6305161225347167,0.0
6,1.7388232242766577,1.1038961038960924,1.343472961055376,0.0
