Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
7,3.8165189705184197,0.8928571428571228,2.471353882290181,2.7678571428571317
2,4.651781362304312,3.1046511627907094,1.9708722827617766,2.848837209302321
1,5.4132511838922035,1.8396226415094352,4.9741387822252445,1.0849056603774123
6,5.640539906681947,2.3448275862068924,5.118453669383506,0.34482758620688614
9,6.354402965185598,3.039473684210529,5.4670989670923,1.1184210526315663
0,10.173868122389976,0.5714285714285641,10.084460839721011,1.2184873949579647
8,14.393785938751996,0.08045977011494365,14.268065441175867,1.8965517241379573
4,15.32036059704487,0.9111111111111141,15.269501425691395,0.8518518518518263
5,16.77399765150546,1.1438848920863158,16.311449651670383,3.741007194244558
3,17.30537262739125,4.423076923076912,16.612147061446933,1.9871794871794695
