Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
6,10.67577619202605,2.061403508771944,10.311617771993824,1.8421052631579151
8,11.150969603170457,3.339285714285714,10.113343157706332,3.303571428571413
1,11.601504083257414,4.1926605504587116,10.660664825863318,1.8348623853211201
3,14.228981358291398,1.766666666666663,14.111883946493307,0.444444444444386
7,20.423943302616355,0.3199999999999954,20.323264010204845,2.0
9,31.39208677261638,1.8181818181818143,31.283249540537014,1.875
0,31.74907959596806,3.4516129032258274,31.554305418862725,0.6451612903226174
5,32.451098801891575,1.353448275862089,32.41873613468335,0.5172413793103043
4,32.84930242395392,2.051282051282037,32.76373847652317,1.1858974358974557
2,35.77445055195757,1.6911764705882324,35.73377359404176,0.2205882352941373
