Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
2,0.5090804538126101,0.33980582524275604,0.3790711141529286,0.0
3,0.6943868233084193,0.08333333333333703,0.6893682730876964,0.0
5,0.7568044267797971,0.5074626865671306,0.561457533688495,0.0
8,1.1106215335171885,0.8059701492537337,0.7641284638226651,0.0
4,1.2283898420338206,1.2065217391304186,0.23075289167762403,0.0
6,1.429597557809642,1.428571428571395,0.05415580084142846,0.0
7,1.46106312013146,1.4588235294117617,0.08086625404263259,0.0
0,1.8490249864545125,1.8085106382978662,0.38494502425223587,0.0
9,1.8754307697146306,1.7831325301204757,0.581101498895471,0.0
1,1.8774078453665797,1.860465116279074,0.25165406603644414,0.0
