Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
8,0.3772109637285436,0.37349397590361466,0.05282386885420998,0.0
9,0.4178537963467233,0.19417475728157996,0.36999724155189107,0.0
0,0.5030517612893306,0.19047619047617736,0.4655962794073645,0.0
2,0.5689815052390195,0.5576923076922924,0.11277962247190665,0.0
6,0.5812771956200349,0.385826771653516,0.4347653164907683,0.0
7,0.8246385001715322,0.6705882352941166,0.4799375737012852,0.0
1,1.0455588450729285,0.04040404040405399,1.0447778768854477,0.0
4,1.0654683223367134,0.2358490566037439,1.0390370389943442,0.0
5,2.0539333488789864,1.8265306122449099,0.9393764549793033,0.0
3,2.2798892149563357,1.102803738317749,1.9954244528988347,0.0
