Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
4,0.43521691070944296,0.2254901960784501,0.37224713677874455,0.0
5,0.5134695775276438,0.40196078431371873,0.3194973159829626,0.0
0,1.0297919381028176,0.4951456310679845,0.9029408838987436,0.0
9,1.056928834321705,1.0566037735849108,0.02621118972432246,0.0
2,1.193064883230723,0.17857142857142305,1.1796253898998188,0.0
6,1.457823192242009,1.1797752808988715,0.8563753536964214,0.0
8,1.5073429469748214,0.5057471264367877,1.4199657051829355,0.0
3,1.5494878922915438,0.9572649572649734,1.218423789143408,0.0
7,1.7207379726199379,0.6800000000000139,1.5806768077049007,0.0
1,1.846896637840435,1.3490566037735565,1.2613776082843948,0.0
