Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
8,0.48540850918322326,0.29752066115702336,0.38353992878469256,0.0
2,1.4042057031764987,0.9019607843137099,1.0762250695805236,0.0
5,1.4052909038645642,0.820224719101132,1.1410845431693275,0.0
4,1.8618026679832276,1.3428571428571523,1.289590581691333,0.0
6,2.035824151513368,0.07608695652174369,2.034401816488666,0.0
1,2.2723627153927985,0.9565217391304284,2.0612371219435754,0.0
9,2.278511386781552,1.25,1.9050233961012637,0.0
7,3.2805953879036993,1.0952380952380927,3.092371196003846,0.0
0,3.3903729767320914,0.9100000000000019,3.2659652357848543,0.0
3,3.5831206837883367,1.5326086956521898,3.2388060177483755,0.0
