Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
5,0.5007846526077041,0.022727272727257386,0.5002686671797463,0.0
0,0.7201256027285274,0.5185185185184942,0.4997193508945905,0.0
6,0.7426887558541218,0.0,0.7426887558541218,0.0
3,0.7681646246654599,0.5809523809523505,0.5025646442530771,0.0
8,0.8969799120015949,0.15942028985507006,0.8826993450302965,0.0
1,1.8319383768513067,1.564102564102555,0.9537197625866902,0.0
4,1.915987350363907,1.7469879518072293,0.7867913465429623,0.0
9,2.1288886249754038,1.794117647058826,1.1459967914709743,0.0
2,2.7151500929773515,2.7043478260869467,0.24195632443423687,0.0
7,2.7961884341897454,2.519230769230772,1.2133202754662236,0.0
