Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
3,0.7838778499831783,0.6419753086420101,0.44981350222980865,0.0
6,0.9897112780841639,0.2249999999999872,0.9637963550289008,0.0
4,1.2200148890601474,0.5483870967741638,1.089820132691651,0.0
9,1.249226242584491,1.1641791044776237,0.45304880295553573,0.0
8,1.4131287758498268,1.3944954128440372,0.22872577618573686,0.0
5,1.5910014737589815,0.37931034482756587,1.5451243806923909,0.0
0,2.0867672690420016,0.9565217391304368,1.8546330628229128,0.0
7,2.1636450765268433,1.4767441860465151,1.5813243266821218,0.0
1,2.552535314544445,0.1926605504586938,2.5452541021071866,0.0
2,3.18768620227407,2.98550724637679,1.117179397411249,0.0
