Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
2,6.337543722297333,0.010869565217395571,1.6876550932265442,6.108695652173942
8,8.039393023696089,3.6538461538461613,1.678758684861232,6.96153846153851
5,10.673586588162943,2.283950617283992,7.337529266279351,7.407407407407394
9,12.263335055952956,0.1785714285714377,8.854984556196781,8.48214285714283
7,13.18984047987814,4.69607843137258,7.379126988097568,9.872549019607822
4,15.495874372056445,1.5257731958762908,13.681873037551878,7.113402061855645
3,18.419823340568442,1.251748251748264,16.236336167022635,8.60839160839165
1,19.106753327296456,1.2625000000000082,16.739429245352248,9.125
0,46.829915555252946,5.4133333333333375,11.778659224816034,45.0
6,47.67970113720308,7.118181818181823,14.060063589340936,45.0
