Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
3,8.073016923048916,0.6041666666666714,8.050377933906152,0.0
9,10.165017273688486,1.52525252525251,10.049934373347725,0.0
5,12.370753291755069,0.6451612903226085,12.353918565173487,0.0
2,12.959675424842208,0.42696629213481785,12.952640151823864,0.0
7,20.177952693663567,0.950819672131157,20.155538118810256,0.0
1,20.434480679614566,1.0695652173913022,20.406470319270987,0.0
8,22.88897618200684,1.8160919540230083,22.81681486700125,0.0
6,29.653531760823046,2.390804597701159,29.556995775378663,0.0
0,32.17134702276069,1.912087912087923,32.114474759449834,0.0
4,32.56400040860435,2.179487179487163,32.490982722072836,0.0
