Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
6,0.42080042746114843,0.07608695652174724,0.4138644401235059,0.0
2,0.5992422990233288,0.4545454545454817,0.390486571716373,0.0
9,0.733745308939582,0.4222222222222194,0.6000921374693835,0.0
0,1.1385571741178762,0.821428571428612,0.7883955484247949,0.0
5,1.3581291318476048,0.0,1.3581291318476048,0.0
4,1.392673131115213,1.2566371681415713,0.600334471586784,0.0
8,1.7523687578257425,1.6693548387096868,0.5329640568371303,0.0
1,1.7800329983098364,0.7572815533980455,1.6109134439674122,0.0
7,1.8655536789390161,0.21568627450979339,1.8530434317605682,0.0
3,2.0988946688490135,1.373737373737395,1.5868851435815685,0.0
