Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
6,1.723830660981707,1.684210526315788,0.3674602710331074,0.0
0,2.4739466371163465,0.526315789473708,2.417313312967508,0.0
7,2.685472341726437,2.5542168674698953,0.8292996395211727,0.0
9,3.258961065571694,2.84042553191489,1.5977515528260966,0.0
4,4.382678028293056,3.1739130434783167,3.022274423694996,0.0
2,4.572536380338075,1.1607142857142863,4.422762857813428,0.0
8,4.689365030311837,0.0594059405940488,4.688988731244049,0.0
1,5.081908605747278,1.3883495145630835,4.888586779692133,0.0
3,5.268046255832515,3.294117647058828,4.1110947788790515,0.0
5,6.6059560600601746,2.378571428571391,6.162877041336262,0.0
