Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
6,6.077855681507598,2.2113821138211343,2.479478171704746,5.089430894308897
1,9.144904543668618,1.138888888888892,7.638085881316707,4.89814814814811
3,9.78992658994596,7.8144329896907365,2.218762032691269,5.463917525773219
7,10.86486748896933,6.358208955223868,6.870525639522306,5.514925373134282
5,13.887746569659841,5.153846153846165,12.047712422098408,4.599999999999945
8,18.40071286104122,0.7862595419847369,17.703783415260467,4.9541984732824496
2,18.60153748645797,6.187969924812026,16.898892574840417,4.706766917293265
4,45.40213782653789,5.4680851063829765,2.540504770571209,45.0
9,46.313192918326926,4.300000000000004,10.070840992199578,45.0
0,48.29376652560946,3.6744186046511578,17.14020224932805,45.0
