Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
7,1.340925675802711,1.035294117647041,0.8522017120332439,0.0
3,1.961172619120102,1.586776859504138,1.1525351361796243,0.0
5,2.982970351487233,0.30952380952381375,2.966868235899554,0.0
0,3.5458955809723594,2.907692307692292,2.029458281154451,0.0
6,3.9813719846092317,0.2340425531915038,3.974487006284818,0.0
4,4.08244407568916,0.6351351351351369,4.032735174945955,0.0
8,4.845915864801366,3.166666666666657,3.6681225158050346,0.0
2,4.899465217389684,2.9999999999999996,3.8735977354923357,0.0
1,5.610469063879301,5.0,2.5450664267847074,0.0
9,6.19208985872376,1.9104477611940336,5.89000561716696,0.0
