Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
2,0.2819805143160091,0.2338709677419466,0.15753533223174543,0.0
1,0.3799098304089999,0.37962962962962665,0.014588473143806624,0.0
3,0.4089644197738759,0.38410596026491817,0.14040836132491563,0.0
7,0.49844329043673136,0.36923076923076836,0.33483481425122275,0.0
4,1.151994858261378,0.3189655172413852,1.1069567074965434,0.0
5,1.4719509058593594,0.9076923076922956,1.1587640587351782,0.0
6,2.4340508526704787,1.494382022471891,1.9213083886504805,0.0
8,2.7838431577377105,1.9032258064516352,2.0316284740423356,0.0
0,3.180475568512534,0.36448598130844445,3.1595212946480906,0.0
9,4.701080006813872,4.525641025641026,1.2722918444680653,0.0
