Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
5,-5.40187608696716,8.151315789473724,2.368981350125072,5.118421052631636
2,-2.7557062960611427,5.674157303370774,2.008515284825158,4.926966292134789
0,-0.9850791789866058,8.336538461538527,0.02934389793658454,7.322115384615337
8,3.8688557458023833,0.7525773195876173,1.9249586871873419,6.5463917525773425
1,6.618466759140697,1.4512195121951152,0.008710661579755197,8.060975609756056
7,7.4809007508364935,1.1176470588235323,0.4014521903399739,9.0
4,35.73193135176428,7.370967741935479,3.0261331643648113,46.12903225806457
6,35.94229851152789,9.705882352941195,1.5305338056456037,44.11764705882348
3,38.58137710790104,5.191176470588252,2.3303875979812716,46.102941176470566
9,41.30665804325925,2.8666666666666694,1.1600086234074318,45.33333333333335
