Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
8,0.5683480448396555,0.3660714285714306,0.43475419406456695,0.0
6,0.645183078517111,0.605263157894739,0.22342272601529345,0.0
4,0.8226996876644156,0.7614678899082676,0.3114505237140843,0.0
3,1.519265550684747,0.7628865979381629,1.31383859441857,0.0
9,1.5375344642437994,1.364705882352947,0.7082302474539839,0.0
2,1.9346051981802563,0.4545454545454555,1.880448271710268,0.0
1,2.6045477882824764,0.055999999999997385,2.6039456947960993,0.0
0,3.3946073107200205,1.6428571428571317,2.9705856665238777,0.0
5,3.6462880719971866,1.6451612903225747,3.2540530162880135,0.0
7,3.667851942070363,0.9871794871794641,3.5325082489700463,0.0
