Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
7,0.010842868862373034,0.009009009009048441,0.006033702167119515,0.0
4,0.7149096870674173,0.36249999999997584,0.616189589868938,0.0
9,0.7781369401951811,0.6981132075471779,0.3437077932554189,0.0
2,1.4452670620701806,0.20212765957444745,1.4310629930020298,0.0
0,2.05417088034779,0.2625000000000277,2.0373295648148826,0.0
3,2.3503803164341233,0.35416666666666075,2.323543329508446,0.0
8,2.4062572887745843,1.97752808988764,1.3709328187355334,0.0
5,2.4333596364306453,2.1764705882353184,1.0882163841610222,0.0
1,2.596278666251279,0.758928571428565,2.4828794445765823,0.0
6,3.602144290041206,0.5999999999999983,3.5518225583883645,0.0
