Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
8,4.304919604102955,0.5869565217391681,0.3074160217585451,4.25362318840585
5,5.376693997235411,2.880952380952402,0.4645886601085145,4.515873015873073
3,5.5002388952471,1.6148648648648525,2.3104903526267417,4.722972972972936
2,5.5314741184470275,0.7777777777777737,1.3933819265666472,5.2962962962962905
6,5.699099846867477,4.218543046357595,1.8586223432033382,3.3509933774834906
0,5.91764222494916,0.6969696969697274,1.1760289706389742,5.7575757575758395
7,7.57098658803803,1.8271604938271464,0.14940647119092176,7.345679012345649
1,45.0115529441636,0.12676056338026065,1.0118449509751635,45.0
4,45.14924638325789,3.447368421052631,1.2530362906374677,45.0
9,45.30933481873028,1.3174603174603305,4.36474100824292,45.079365079365125
