Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
6,0.7263390834456526,0.2719999999999736,0.6734867958176203,0.0
5,1.556619335819901,1.2794117647058663,0.8866618819937004,0.0
4,1.6353799873572483,0.625,1.5112387974931671,0.0
2,1.6367804112910775,1.5263157894736796,0.5911093177996154,0.0
7,1.7262845191241285,0.3478260869565073,1.6908800235972237,0.0
3,1.8199027552888125,1.5940594059405875,0.8780778149117268,0.0
9,2.5745159804509887,2.210526315789479,1.3197370726018534,0.0
1,3.4685517671218573,3.0999999999999748,1.5559085324029551,0.0
0,3.671142468184194,3.5631067961164877,0.8840571142036211,0.0
8,4.033001090590101,3.756756756756726,1.466927560332696,0.0
