Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
3,0.4856970125425478,0.31386861313872316,0.3706589830007232,0.0
5,1.9466887146480485,1.8444444444444383,0.6225926783187532,0.0
2,2.0647009996534536,1.8000000000000074,1.0114297889472823,0.0
9,2.1054132645214065,2.104761904761922,0.052367343694829316,0.0
0,2.1983928451855754,2.0786516853932504,0.7156383671764175,0.0
4,2.286624254152965,1.8984375,1.2745923027675765,0.0
7,2.4788484202803818,2.4065934065934034,0.5941360669642108,0.0
6,2.511042299735037,2.1206896551724133,1.3446221839250363,0.0
1,4.273629953258984,4.145631067961174,1.0381021268389148,0.0
8,4.64386991690382,4.539999999999982,0.9766922776004989,0.0
