Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
0,0.4332632009491092,0.11320754716982506,0.41821173173460835,0.0
3,0.5021230679829474,0.32500000000001705,0.3827565484751325,0.0
6,0.5378312011242686,0.535211267605634,0.05302169302034798,0.0
1,0.5613313856971361,0.42105263157894957,0.37122446849461355,0.0
4,0.5690763194451739,0.35135135135135354,0.4476606809368491,0.0
9,0.665203452796623,0.6639344262295035,0.04106959069492788,0.0
7,0.9065299359709998,0.707317073170735,0.5670088912995723,0.0
5,1.0785424384012974,0.47826086956520886,0.9667059180926465,0.0
2,1.3262624268709042,1.2954545454545499,0.2841998339032701,0.0
8,1.384184804281364,0.6071428571428594,1.2439232787530923,0.0
