Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
1,0.5329144436812143,0.174418604651162,0.5035632578292422,0.0
5,0.7554299583412359,0.4588235294117684,0.6001294783774327,0.0
3,1.1026464291916422,0.494505494505491,0.9855422181281526,0.0
9,1.1737712580490176,0.049504950495049105,1.1727268335373147,0.0
7,1.2276321301934068,0.8958333333333259,0.8393826814821139,0.0
2,1.2683925662365978,0.057142857142855163,1.2671047296738394,0.0
8,1.3820391563494292,0.9249999999999998,1.026843332589272,0.0
4,1.9266313166826892,0.8240000000000074,1.741531576062421,0.0
0,2.020584150173222,0.6636363636363667,1.9084934070598045,0.0
6,2.562281374757187,1.3536585365853755,2.1755216408386104,0.0
