Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
4,1.1556830586444877,0.32857142857142385,1.1079910416444765,0.0
1,1.7894286201516403,0.3176470588235265,1.761009691239252,0.0
7,1.897116766666189,0.24390243902439268,1.8813728037270891,0.0
8,2.136538344415942,0.29838709677417974,2.115599498401881,0.0
9,2.1716892680528495,0.44230769230769074,2.126169838536274,0.0
5,2.294588540598169,0.016528925619830215,2.2945290072828213,0.0
2,2.6700668182920713,0.38461538461536904,2.6422202444273104,0.0
3,3.507970018745936,0.17213114754098902,3.5037443571794142,0.0
0,3.728308021842472,0.17647058823529704,3.724129272356535,0.0
6,4.339362351225745,0.768518518518504,4.270766313195976,0.0
