Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
3,0.6794241137303593,0.3596491228070242,0.5764283431463291,0.0
0,0.8466976050278723,0.6379310344827607,0.5567232971626837,0.0
5,1.0092667350417819,1.0092592592592986,0.0038845928062691826,0.0
2,1.3130461703978986,1.2265625,0.46865198088809734,0.0
9,1.6372338788546523,1.629629629629612,0.15761359174482337,0.0
8,2.3132904486188566,2.107692307692319,0.9533865091167684,0.0
1,2.569858292693554,2.473684210526301,0.6964611052447207,0.0
7,2.5721636742109046,2.5164835164835058,0.5322937893653759,0.0
6,3.349446451345479,3.3493975903614372,0.01809176917327804,0.0
4,3.4882899210491267,3.456692913385808,0.4684449549747072,0.0
