Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
0,0.6232870524470692,0.3297872340425059,0.528892361460013,0.0
5,1.1764695577604618,1.1694915254237799,0.1279460522996203,0.0
8,1.4278514719289448,0.7959183673469337,1.1854424399393864,0.0
6,1.4613773627554314,0.627272727272782,1.3199063307650984,0.0
7,1.7694091332910216,1.6829268292682702,0.5464119035148585,0.0
4,1.8896990816920904,1.230769230769246,1.4339350473224401,0.0
1,2.1146497615690376,1.7933884297520555,1.120491657325232,0.0
2,2.498748201387393,2.3818181818181774,0.7554367761084189,0.0
9,2.5115327009123827,2.120000000000004,1.3466241152423457,0.0
3,4.153279639107543,3.40625,2.3763822710425373,0.0
