Cluster,Total_distance,Connections_diff,Weight_diff,Unit_diff
6,0.7281428680267188,0.7279411764705763,0.017137090091638996,0.0
7,1.0326707384116969,0.8533333333333335,0.5815763717638305,0.0
8,1.0495996747142762,0.5520833333333304,0.892672095573662,0.0
5,1.4826651687892916,0.43589743589745567,1.4171412872819005,0.0
2,1.6849076970494112,1.1263157894736704,1.2531267653189175,0.0
0,2.0213654016923663,1.188679245283037,1.6349188784133268,0.0
1,2.4510630609836075,1.013333333333323,2.231785313257955,0.0
3,3.375922012459435,0.923076923076918,3.247272459817779,0.0
4,4.372380133582531,4.252252252252244,1.0178697440060356,0.0
9,4.497323822748093,3.117117117117118,3.241836276685328,0.0
